Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Tissue Type 1,Term Source 3 REF,Term Source 3 Accession,Tissue Type 2,Term Source 4 REF,Term Source 4 Accession,Compound 1 Name,Compound 1 Concentration (microMolar),Compound 1 InChIKey,Compound 1 SMILES,Compound 1 PubChem CID,Compound 1 PubChem URL,Compound 2 Name,Compound 2 Concentration (microMolar),Compound 2 InChIKey,Compound 2 SMILES,Compound 2 PubChem CID,Compound 2 PubChem URL,Control Type,Channels,Errors
AU00702,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,10,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,25,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,1,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,2,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,100,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,3,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,5,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,250,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,500,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,7.5,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00702,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,15,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,A2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,1,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,0.25,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,5,,,,,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,10,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,20,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,1,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,2.5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,10,,,,,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,25,,,,,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,50,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,125,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,10,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,50,,,,,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,100,,,,,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,250,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,500,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,30,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,100,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,250,,,,,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00801,D6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Lapatinib,500,,,,,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,A2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,5,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,0.1,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,1,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,10,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,25,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,1,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,2,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,10,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,20,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,100,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,3,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,5,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,50,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,125,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
AU00802,D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,AU565,EFO,EFO_0001087,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,250,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",
